ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,노선ID,노선번호,노선명,버스정류장ID,버스정류장명,승차승객수,하차승객수,작업일시
2020-03-01,11110904,1143,1143번(수락리버시티~봉화산역),71508,노원초등학교,641,"1,743",2020-04-03 11:28
2020-03-01,11110904,1143,1143번(수락리버시티~봉화산역),10827,수락산역3번출구,"1,024","3,019",2020-04-03 11:28
2020-03-01,11110904,1143,1143번(수락리버시티~봉화산역),10832,홍파복지원미주아파트,261,"1,294",2020-04-03 11:28
2020-03-01,11110904,1143,1143번(수락리버시티~봉화산역),71836,수락중고등학교,45,629,2020-04-03 11:28
2020-03-01,11110904,1143,1143번(수락리버시티~봉화산역),8502123,수락리버시티1단지후문,98,811,2020-04-03 11:28
2020-03-01,11110904,1143,1143번(수락리버시티~봉화산역),8502124,수락리버시티1단지정문,"1,218","1,068",2020-04-03 11:28
2020-03-01,11110904,1143,1143번(수락리버시티~봉화산역),8002653,수락리버시티3.4단지,"2,474","1,088",2020-04-03 11:28
2020-03-01,11110904,1143,1143번(수락리버시티~봉화산역),71835,수락중고등학교,753,124,2020-04-03 11:28
2020-03-01,11110904,1143,1143번(수락리버시티~봉화산역),75724,은빛아파트2단지,"2,073",534,2020-04-03 11:28
2020-03-01,11110904,1143,1143번(수락리버시티~봉화산역),71420,수락산역,"1,948","1,179",2020-04-03 11:28
2020-03-01,11110904,1143,1143번(수락리버시티~봉화산역),10823,노일초등학교,"1,940",317,2020-04-03 11:28
2020-03-01,11110904,1143,1143번(수락리버시티~봉화산역),10849,상계주공15단지,"1,338",454,2020-04-03 11:28
2020-03-01,11110904,1143,1143번(수락리버시티~봉화산역),10911,상계주공9단지,"5,463",576,2020-04-03 11:28
2020-03-01,11110904,1143,1143번(수락리버시티~봉화산역),13706,청원고등학교,514,591,2020-04-03 11:28
2020-03-01,11110904,1143,1143번(수락리버시티~봉화산역),8000751,보람아파트1단지,"1,190","2,541",2020-04-03 11:28
2020-03-01,11110904,1143,1143번(수락리버시티~봉화산역),11102,상계한신2차아파트,"1,645","1,289",2020-04-03 11:28
2020-03-01,11110904,1143,1143번(수락리버시티~봉화산역),11165,계상초등학교,624,860,2020-04-03 11:28
2020-03-01,11110904,1143,1143번(수락리버시티~봉화산역),11203,상신교회,240,"1,390",2020-04-03 11:28
2020-03-01,11110904,1143,1143번(수락리버시티~봉화산역),11242,상계역,504,"1,582",2020-04-03 11:28
2020-03-01,11110904,1143,1143번(수락리버시티~봉화산역),11233,상계동주유소,465,693,2020-04-03 11:28
2020-03-01,11110904,1143,1143번(수락리버시티~봉화산역),11229,상계119안전센터,316,633,2020-04-03 11:28
2020-03-01,11110904,1143,1143번(수락리버시티~봉화산역),11166,상계중학교,20,136,2020-04-03 11:28
2020-03-01,11110904,1143,1143번(수락리버시티~봉화산역),11159,상명고등학교,243,361,2020-04-03 11:28
2020-03-01,11110904,1143,1143번(수락리버시티~봉화산역),11216,노원구민체육센터,252,"1,130",2020-04-03 11:28
2020-03-01,11110904,1143,1143번(수락리버시티~봉화산역),11298,롯데우성아파트,525,789,2020-04-03 11:28
2020-03-01,11110904,1143,1143번(수락리버시티~봉화산역),11367,은행사거리,"2,615","3,467",2020-04-03 11:28
2020-03-01,11110904,1143,1143번(수락리버시티~봉화산역),70597,신한은행중계본동지점,"1,747",897,2020-04-03 11:28
2020-03-01,11110904,1143,1143번(수락리버시티~봉화산역),11472,노원문화예술회관.불암초등학교,"1,641","1,209",2020-04-03 11:28
2020-03-01,11110904,1143,1143번(수락리버시티~봉화산역),70599,불암고등학교,886,413,2020-04-03 11:28
2020-03-01,11110904,1143,1143번(수락리버시티~봉화산역),11492,노원우체국,"3,042",895,2020-04-03 11:28
2020-03-01,11110904,1143,1143번(수락리버시티~봉화산역),70601,중계본동종점,540,154,2020-04-03 11:28
2020-03-01,11110904,1143,1143번(수락리버시티~봉화산역),8501145,불암산종합스타디움,157,125,2020-04-03 11:28
2020-03-01,11110904,1143,1143번(수락리버시티~봉화산역),8501931,서울과학기술대학교후문,97,603,2020-04-03 11:28
2020-03-01,11110904,1143,1143번(수락리버시티~봉화산역),11543,효성화운트빌원자력병원후문,274,"1,479",2020-04-03 11:28
2020-03-01,11110904,1143,1143번(수락리버시티~봉화산역),11554,태릉현대아파트,563,"1,600",2020-04-03 11:28
2020-03-01,11110904,1143,1143번(수락리버시티~봉화산역),11569,청솔아파트,126,"1,428",2020-04-03 11:28
2020-03-01,11110904,1143,1143번(수락리버시티~봉화산역),11559,지하철6호선화랑대역,368,"5,320",2020-04-03 11:28
2020-03-01,11110904,1143,1143번(수락리버시티~봉화산역),8001375,신내우체국,501,"1,491",2020-04-03 11:28
2020-03-01,11110904,1143,1143번(수락리버시티~봉화산역),11604,구립도서관체육관,173,313,2020-04-03 11:28
2020-03-01,11110904,1143,1143번(수락리버시티~봉화산역),70610,신내4단지아파트,320,184,2020-04-03 11:28
2020-03-01,11110904,1143,1143번(수락리버시티~봉화산역),8001376,태릉고등학교.원묵초등학교,99,49,2020-04-03 11:28
2020-03-01,11110904,1143,1143번(수락리버시티~봉화산역),11565,지하철6호선화랑대역,"2,260",108,2020-04-03 11:28
2020-03-01,11110904,1143,1143번(수락리버시티~봉화산역),15191,예수사랑교회,"1,279",149,2020-04-03 11:28
2020-03-01,11110904,1143,1143번(수락리버시티~봉화산역),8001378,화랑타운아파트,171,141,2020-04-03 11:28
2020-03-01,11110904,1143,1143번(수락리버시티~봉화산역),11551,우방아파트,464,282,2020-04-03 11:28
2020-03-01,11110904,1143,1143번(수락리버시티~봉화산역),11542,효성화운트빌,286,107,2020-04-03 11:28
2020-03-01,11110904,1143,1143번(수락리버시티~봉화산역),8501930,서울과학기술대학교후문,84,75,2020-04-03 11:28
2020-03-01,11110904,1143,1143번(수락리버시티~봉화산역),8501143,불암산종합스타디움,7,475,2020-04-03 11:28
2020-03-01,11110904,1143,1143번(수락리버시티~봉화산역),7000147,중계본동종점(가상),6,"4,493",2020-04-03 11:28
2020-03-01,11110151,1144,1144번(하계동~우이동),8000658,한성여객종점,400,14,2020-04-03 11:28
2020-03-01,11110151,1144,1144번(하계동~우이동),71604,하계역,"1,261",19,2020-04-03 11:28
2020-03-01,11110151,1144,1144번(하계동~우이동),70561,하계우성아파트,696,55,2020-04-03 11:28
2020-03-01,11110151,1144,1144번(하계동~우이동),11069,중평초등학교,983,63,2020-04-03 11:28
2020-03-01,11110151,1144,1144번(하계동~우이동),11046,브라운스톤중계.우리은행앞,"2,494",92,2020-04-03 11:28
2020-03-01,11110151,1144,1144번(하계동~우이동),11018,서울아이티고등학교,"1,069",25,2020-04-03 11:28
2020-03-01,11110151,1144,1144번(하계동~우이동),7000149,북부여성발전센터앞,249,36,2020-04-03 11:28
2020-03-01,11110151,1144,1144번(하계동~우이동),7000150,그린아파트101동앞,125,175,2020-04-03 11:28
2020-03-01,11110151,1144,1144번(하계동~우이동),74630,마들근린공원.노원에코센터,"1,183",641,2020-04-03 11:28
2020-03-01,11110151,1144,1144번(하계동~우이동),74631,창동주공17단지,189,962,2020-04-03 11:28
2020-03-01,11110151,1144,1144번(하계동~우이동),8383,창동주공18단지,826,504,2020-04-03 11:28
2020-03-01,11110151,1144,1144번(하계동~우이동),8363,창동주공19단지,507,687,2020-04-03 11:28
2020-03-01,11110151,1144,1144번(하계동~우이동),8337,창동동아아파트,156,"1,660",2020-04-03 11:28
2020-03-01,11110151,1144,1144번(하계동~우이동),8003119,창동농협물류센터,"1,138","3,638",2020-04-03 11:28
2020-03-01,11110151,1144,1144번(하계동~우이동),7000151,상계주공2단지상가,627,639,2020-04-03 11:28
2020-03-01,11110151,1144,1144번(하계동~우이동),8502608,상계6동우체국,840,362,2020-04-03 11:28
2020-03-01,11110151,1144,1144번(하계동~우이동),10955,상계주공2단지,303,188,2020-04-03 11:28
2020-03-01,11110151,1144,1144번(하계동~우이동),10946,도봉면허시험장,"8,451",407,2020-04-03 11:28
2020-03-01,11110151,1144,1144번(하계동~우이동),10893,상계주공10단지상가,"4,642",660,2020-04-03 11:28
2020-03-01,11110151,1144,1144번(하계동~우이동),71502,상계주공6단지,"4,068",406,2020-04-03 11:28
2020-03-01,11110151,1144,1144번(하계동~우이동),8410,노원고등학교,804,357,2020-04-03 11:28
2020-03-01,11110151,1144,1144번(하계동~우이동),8253,서울문화고등학교,937,"1,164",2020-04-03 11:28
2020-03-01,11110151,1144,1144번(하계동~우이동),70484,방학사거리,"1,405","3,525",2020-04-03 11:28
2020-03-01,11110151,1144,1144번(하계동~우이동),74639,신한은행방학동지점,875,"2,802",2020-04-03 11:28
2020-03-01,11110151,1144,1144번(하계동~우이동),73064,국민은행방학지점,883,"2,793",2020-04-03 11:28
2020-03-01,11110151,1144,1144번(하계동~우이동),73065,방학동신동아아파트,760,"1,780",2020-04-03 11:28
2020-03-01,11110151,1144,1144번(하계동~우이동),74640,방학동신동아타워,"1,130","1,570",2020-04-03 11:28
2020-03-01,11110151,1144,1144번(하계동~우이동),74641,연산군정의공주묘,847,"1,116",2020-04-03 11:28
2020-03-01,11110151,1144,1144번(하계동~우이동),72563,우이동도선사입구.북한산우이역,399,"3,819",2020-04-03 11:28
2020-03-01,11110151,1144,1144번(하계동~우이동),72564,우이동성원아파트,250,"1,030",2020-04-03 11:28
2020-03-01,11110151,1144,1144번(하계동~우이동),9167,진성빌라사거리,477,"1,475",2020-04-03 11:28
2020-03-01,11110151,1144,1144번(하계동~우이동),9198,쌍문동청한빌라,973,519,2020-04-03 11:28
2020-03-01,11110151,1144,1144번(하계동~우이동),7645,쌍문동우이빌라,112,118,2020-04-03 11:28
2020-03-01,11110151,1144,1144번(하계동~우이동),73108,초당초등학교,405,248,2020-04-03 11:28
2020-03-01,11110151,1144,1144번(하계동~우이동),8002511,서라벌중학교.우이동대우아파트,395,520,2020-04-03 11:28
2020-03-01,11110151,1144,1144번(하계동~우이동),73109,방학동우성아파트,202,43,2020-04-03 11:28
2020-03-01,11110151,1144,1144번(하계동~우이동),72567,덕성여대솔밭근린공원,307,737,2020-04-03 11:28
2020-03-01,11110151,1144,1144번(하계동~우이동),9165,국립4.19민주묘지입구사거리,249,985,2020-04-03 11:28
2020-03-01,11110151,1144,1144번(하계동~우이동),8502609,청구아파트,17,48,2020-04-03 11:28
2020-03-01,11110151,1144,1144번(하계동~우이동),72237,인수동장미원,"1,139","1,144",2020-04-03 11:28
2020-03-01,11110151,1144,1144번(하계동~우이동),73089,방학3동주민센터,396,112,2020-04-03 11:28
