놀ㄹ,노선ID,노선번호,노선명,버스정류장ID,버스정류장명,승차승객수,하차승객수,작업일시
2018-03-01,11110193,2233,2233번(면목동~옥수동),9003051,신금호역,"4,362","5,966",2018-04-03 12:31
2018-03-01,11110193,2233,2233번(면목동~옥수동),9002375,금호고등학교.금호자이1차아파트입구,827,"1,293",2018-04-03 12:31
2018-03-01,11110193,2233,2233번(면목동~옥수동),9002376,래미안하이리버아파트,"1,072","3,241",2018-04-03 12:31
2018-03-01,11110193,2233,2233번(면목동~옥수동),9002378,금호사거리,282,"2,801",2018-04-03 12:31
2018-03-01,11110193,2233,2233번(면목동~옥수동),9002380,금남시장앞.백범학원터,"1,414","5,173",2018-04-03 12:31
2018-03-01,11110193,2233,2233번(면목동~옥수동),9002382,금옥초등학교앞,208,"1,877",2018-04-03 12:31
2018-03-01,11110193,2233,2233번(면목동~옥수동),9002385,옥수동삼성아파트,66,"2,015",2018-04-03 12:31
2018-03-01,11110193,2233,2233번(면목동~옥수동),9036055,극동그린아파트앞,291,"1,402",2018-04-03 12:31
2018-03-01,11110193,2233,2233번(면목동~옥수동),9033967,극동그린아파트,"1,691",330,2018-04-03 12:31
2018-03-01,11110193,2233,2233번(면목동~옥수동),9002386,옥수동삼성아파트,"2,580",65,2018-04-03 12:31
2018-03-01,11110193,2233,2233번(면목동~옥수동),9036054,미타사입구,383,123,2018-04-03 12:31
2018-03-01,11110193,2233,2233번(면목동~옥수동),9002383,금옥초등학교앞,"1,783",377,2018-04-03 12:31
2018-03-01,11110193,2233,2233번(면목동~옥수동),9002381,금남시장앞.백범학원터,"6,547",816,2018-04-03 12:31
2018-03-01,11110193,2233,2233번(면목동~옥수동),9002379,금호사거리,"4,036",817,2018-04-03 12:31
2018-03-01,11110193,2233,2233번(면목동~옥수동),9002377,금호동벽산아파트,"4,171","1,361",2018-04-03 12:31
2018-03-01,11110193,2233,2233번(면목동~옥수동),9002374,금호고등학교,"1,238","1,457",2018-04-03 12:31
2018-03-01,11110193,2233,2233번(면목동~옥수동),9003052,신금호역,"3,314","5,006",2018-04-03 12:31
2018-03-01,11110193,2233,2233번(면목동~옥수동),9036343,대경중입구,"3,122",493,2018-04-03 12:31
2018-03-01,11110193,2233,2233번(면목동~옥수동),9035771,신당동대우푸르지오,"2,129",518,2018-04-03 12:31
2018-03-01,11110193,2233,2233번(면목동~옥수동),9003048,동화동,"3,238","1,048",2018-04-03 12:31
2018-03-01,11110193,2233,2233번(면목동~옥수동),9003046,청구역,"1,989","4,369",2018-04-03 12:31
2018-03-01,11110193,2233,2233번(면목동~옥수동),9203,신당동떡볶이타운.중구여성플라자,"2,942","2,691",2018-04-03 12:31
2018-03-01,11110193,2233,2233번(면목동~옥수동),9000748,충무아트센터.스포츠센터.중부소방서,"2,872","5,577",2018-04-03 12:31
2018-03-01,11110193,2233,2233번(면목동~옥수동),9000530,동대문역사문화공원,"7,056","7,646",2018-04-03 12:31
2018-03-01,11110193,2233,2233번(면목동~옥수동),8502226,동대문역.흥인지문,"5,711","2,999",2018-04-03 12:31
2018-03-01,11110193,2233,2233번(면목동~옥수동),8000823,동묘앞,"3,542","1,380",2018-04-03 12:31
2018-03-01,11110193,2233,2233번(면목동~옥수동),8002513,신설동역,"5,401","1,235",2018-04-03 12:31
2018-03-01,11110193,2233,2233번(면목동~옥수동),8002705,용두동사거리,"3,045","1,174",2018-04-03 12:31
2018-03-01,11110193,2233,2233번(면목동~옥수동),70034,제기동역.서울약령시,"4,415","1,583",2018-04-03 12:31
2018-03-01,11110193,2233,2233번(면목동~옥수동),8501293,청량리청과물도매시장,"7,984","1,124",2018-04-03 12:31
2018-03-01,11110193,2233,2233번(면목동~옥수동),75535,성바오로병원앞,"3,857","1,281",2018-04-03 12:31
2018-03-01,11110193,2233,2233번(면목동~옥수동),75536,전농시장앞,"2,289","3,986",2018-04-03 12:31
2018-03-01,11110193,2233,2233번(면목동~옥수동),75537,동대문구답십리도서관앞,"1,393","2,300",2018-04-03 12:31
2018-03-01,11110193,2233,2233번(면목동~옥수동),8384,동대문중학교,"1,284","1,422",2018-04-03 12:31
2018-03-01,11110193,2233,2233번(면목동~옥수동),72172,대한노인회동대문구지회,"2,028","1,675",2018-04-03 12:31
2018-03-01,11110193,2233,2233번(면목동~옥수동),72173,전농사거리,"2,626","4,113",2018-04-03 12:31
2018-03-01,11110193,2233,2233번(면목동~옥수동),72174,전농동SK아파트,"3,951","4,946",2018-04-03 12:31
2018-03-01,11110193,2233,2233번(면목동~옥수동),72175,배봉초등학교앞,"1,594","6,820",2018-04-03 12:31
2018-03-01,11110193,2233,2233번(면목동~옥수동),74668,전곡시장앞,"1,846","3,768",2018-04-03 12:31
2018-03-01,11110193,2233,2233번(면목동~옥수동),74669,답십리촬영소,"1,785","2,759",2018-04-03 12:31
2018-03-01,11110193,2233,2233번(면목동~옥수동),75496,장안지구대,"1,123","3,971",2018-04-03 12:31
2018-03-01,11110193,2233,2233번(면목동~옥수동),8501852,장안동삼성쉐르빌아파트앞,732,"6,649",2018-04-03 12:31
2018-03-01,11110193,2233,2233번(면목동~옥수동),11303,국민은행장안동지점,"2,408","4,826",2018-04-03 12:31
2018-03-01,11110193,2233,2233번(면목동~옥수동),175475,장안현대홈타운앞,"5,114","2,155",2018-04-03 12:31
2018-03-01,11110193,2233,2233번(면목동~옥수동),175476,구민회관앞,"3,681","1,729",2018-04-03 12:31
2018-03-01,11110193,2233,2233번(면목동~옥수동),175477,파라브아파트,"1,598","1,426",2018-04-03 12:31
2018-03-01,11110193,2233,2233번(면목동~옥수동),175503,장한평,"13,335","9,858",2018-04-03 12:31
2018-03-01,11110193,2233,2233번(면목동~옥수동),175479,장한평역,"38,321","5,386",2018-04-03 12:31
2018-03-01,11110193,2233,2233번(면목동~옥수동),175480,북한연구소앞,"1,113","2,078",2018-04-03 12:31
2018-03-01,11110193,2233,2233번(면목동~옥수동),173196,우리은행장안지점앞,"1,671","5,875",2018-04-03 12:31
2018-03-01,11110193,2233,2233번(면목동~옥수동),111173,동경호텔앞,"1,339","9,321",2018-04-03 12:31
2018-03-01,11110193,2233,2233번(면목동~옥수동),173198,경남호텔앞,501,"7,188",2018-04-03 12:31
2018-03-01,11110193,2233,2233번(면목동~옥수동),173199,장안동삼성쉐르빌아파트,"1,183","11,381",2018-04-03 12:31
2018-03-01,11110193,2233,2233번(면목동~옥수동),73200,새서울병원,"1,416","6,309",2018-04-03 12:31
2018-03-01,11110193,2233,2233번(면목동~옥수동),73201,신한은행장안동지점,"2,415","6,389",2018-04-03 12:31
2018-03-01,11110193,2233,2233번(면목동~옥수동),73202,장안동근린공원,631,"3,512",2018-04-03 12:31
2018-03-01,11110193,2233,2233번(면목동~옥수동),72177,장안교은석초등학교,"3,287","1,168",2018-04-03 12:31
2018-03-01,11110193,2233,2233번(면목동~옥수동),72178,홈플러스면목동점,648,"2,117",2018-04-03 12:31
2018-03-01,11110193,2233,2233번(면목동~옥수동),11535,면목두산아파트2차,299,"3,321",2018-04-03 12:31
2018-03-01,11110193,2233,2233번(면목동~옥수동),72180,사가정역,323,"6,702",2018-04-03 12:31
2018-03-01,11110193,2233,2233번(면목동~옥수동),71225,면목시장,503,769,2018-04-03 12:31
2018-03-01,11110193,2233,2233번(면목동~옥수동),11560,면남초등학교,209,670,2018-04-03 12:31
2018-03-01,11110193,2233,2233번(면목동~옥수동),71227,방약국앞,42,609,2018-04-03 12:31
2018-03-01,11110193,2233,2233번(면목동~옥수동),11530,중곡초등학교,2,641,2018-04-03 12:31
2018-03-01,11110890,2234,2234(중랑공영차고지~봉화산역),8501941,중랑공영차고지(기점가상),109,2,2018-04-03 12:31
2018-03-01,11110890,2234,2234(중랑공영차고지~봉화산역),8501801,중랑공영차고지.신내역,"1,338",1,2018-04-03 12:31
2018-03-01,11110890,2234,2234(중랑공영차고지~봉화산역),32671,중랑공영차고지,215,4,2018-04-03 12:31
2018-03-01,11110890,2234,2234(중랑공영차고지~봉화산역),8501060,신내차량사업소입구,"1,168",21,2018-04-03 12:31
2018-03-01,11110890,2234,2234(중랑공영차고지~봉화산역),32631,동서울교회,134,15,2018-04-03 12:31
2018-03-01,11110890,2234,2234(중랑공영차고지~봉화산역),8001670,양원리,85,155,2018-04-03 12:31
2018-03-01,11110890,2234,2234(중랑공영차고지~봉화산역),8001831,양원역입구,"1,725","1,530",2018-04-03 12:31
2018-03-01,11110890,2234,2234(중랑공영차고지~봉화산역),70053,경남아파트,"1,438",806,2018-04-03 12:31
2018-03-01,11110890,2234,2234(중랑공영차고지~봉화산역),70054,망우금호어울림아파트,"2,267",314,2018-04-03 12:31
2018-03-01,11110890,2234,2234(중랑공영차고지~봉화산역),15850,망우동고개,"1,651",588,2018-04-03 12:31
2018-03-01,11110890,2234,2234(중랑공영차고지~봉화산역),8002828,금란교회앞,"3,527",472,2018-04-03 12:31
2018-03-01,11110890,2234,2234(중랑공영차고지~봉화산역),11752,능산지하차도,"1,124",612,2018-04-03 12:31
2018-03-01,11110890,2234,2234(중랑공영차고지~봉화산역),11759,신내새한아파트앞,"1,839",740,2018-04-03 12:31
2018-03-01,11110890,2234,2234(중랑공영차고지~봉화산역),32640,우남푸르미아아파트,795,"1,375",2018-04-03 12:31
2018-03-01,11110890,2234,2234(중랑공영차고지~봉화산역),32641,신내초등학교,"1,423",960,2018-04-03 12:31
2018-03-01,11110890,2234,2234(중랑공영차고지~봉화산역),32642,경남아파트,"1,990",461,2018-04-03 12:31
2018-03-01,11110890,2234,2234(중랑공영차고지~봉화산역),72184,성원아파트경남아너스빌앞,"3,307","1,489",2018-04-03 12:31
2018-03-01,11110890,2234,2234(중랑공영차고지~봉화산역),72185,중랑구청사거리,"3,028","1,331",2018-04-03 12:31
2018-03-01,11110890,2234,2234(중랑공영차고지~봉화산역),11701,신내동성3차아파트,"1,711",733,2018-04-03 12:31
2018-03-01,11110890,2234,2234(중랑공영차고지~봉화산역),11712,신내동성1.2차아파트,"3,588","1,561",2018-04-03 12:31
2018-03-01,11110890,2234,2234(중랑공영차고지~봉화산역),8001374,신내9단지아파트.서울의료원,"3,246","3,611",2018-04-03 12:31
2018-03-01,11110890,2234,2234(중랑공영차고지~봉화산역),13816,봉화산역2번출구,601,"13,402",2018-04-03 12:31
2018-03-01,11110890,2234,2234(중랑공영차고지~봉화산역),32649,태릉고등학교.원묵초등학교,839,"2,469",2018-04-03 12:31
2018-03-01,11110890,2234,2234(중랑공영차고지~봉화산역),70613,신내4단지아파트,"1,954","1,732",2018-04-03 12:31
2018-03-01,11110890,2234,2234(중랑공영차고지~봉화산역),11601,구립도서관체육관,"2,654","1,112",2018-04-03 12:31
2018-03-01,11110890,2234,2234(중랑공영차고지~봉화산역),11634,신내우체국,"1,233",450,2018-04-03 12:31
2018-03-01,11110890,2234,2234(중랑공영차고지~봉화산역),8000810,봉화산역3번출구,"18,122","1,475",2018-04-03 12:31
2018-03-01,11110890,2234,2234(중랑공영차고지~봉화산역),11711,신내8단지아파트.서울의료원,"1,987","3,564",2018-04-03 12:31
2018-03-01,11110890,2234,2234(중랑공영차고지~봉화산역),11707,신내9단지아파트,"1,170","2,321",2018-04-03 12:31
2018-03-01,11110890,2234,2234(중랑공영차고지~봉화산역),11704,신내10단지아파트,"1,003","1,872",2018-04-03 12:31
2018-03-01,11110890,2234,2234(중랑공영차고지~봉화산역),9005269,중랑구청사거리,"2,516","5,118",2018-04-03 12:31
2018-03-01,11110890,2234,2234(중랑공영차고지~봉화산역),9005267,성원아파트경남아너스빌앞,644,"1,700",2018-04-03 12:31
2018-03-01,11110890,2234,2234(중랑공영차고지~봉화산역),32659,건영아파트,375,"1,638",2018-04-03 12:31
2018-03-01,11110890,2234,2234(중랑공영차고지~봉화산역),32660,대명프라자,779,"3,095",2018-04-03 12:31
2018-03-01,11110890,2234,2234(중랑공영차고지~봉화산역),32661,신내초등학교,893,"1,223",2018-04-03 12:31
2018-03-01,11110890,2234,2234(중랑공영차고지~봉화산역),32662,우남푸르미아아파트,837,749,2018-04-03 12:31
2018-03-01,11110890,2234,2234(중랑공영차고지~봉화산역),11754,신내초등학교,"1,032","1,610",2018-04-03 12:31
2018-03-01,11110890,2234,2234(중랑공영차고지~봉화산역),11797,금란교회앞,252,"4,650",2018-04-03 12:31
2018-03-01,11110890,2234,2234(중랑공영차고지~봉화산역),8001833,망우동고개,618,"2,720",2018-04-03 12:31
2018-03-01,11110890,2234,2234(중랑공영차고지~봉화산역),32666,망우동금호어울림아파트,314,"1,165",2018-04-03 12:31
2018-03-01,11110890,2234,2234(중랑공영차고지~봉화산역),8001832,서울특별시북부병원,406,"1,539",2018-04-03 12:31
2018-03-01,11110890,2234,2234(중랑공영차고지~봉화산역),8001836,양원역입구,844,"1,260",2018-04-03 12:31
2018-03-01,11110890,2234,2234(중랑공영차고지~봉화산역),8001671,양원리,18,80,2018-04-03 12:31
2018-03-01,11110890,2234,2234(중랑공영차고지~봉화산역),32670,동서울교회,9,424,2018-04-03 12:31
2018-03-01,11110890,2234,2234(중랑공영차고지~봉화산역),8501607,신내역1번출구,5,563,2018-04-03 12:31
2018-03-01,11110890,2234,2234(중랑공영차고지~봉화산역),32572,중랑공영차고지,1,326,2018-04-03 12:31
2018-03-01,11110890,2234,2234(중랑공영차고지~봉화산역),8501802,중랑공영차고지.신내역,0,434,2018-04-03 12:31
2018-03-01,11110890,2234,2234(중랑공영차고지~봉화산역),7000038,중랑공영차고지(가상),0,5,2018-04-03 12:31
2018-03-01,11110892,2235,2235(능말~신이문역),8501941,중랑공영차고지(기점가상),93,33,2018-04-03 12:31
2018-03-01,11110892,2235,2235(능말~신이문역),8501803,중랑공영차고지삼거리,686,10,2018-04-03 12:31
2018-03-01,11110892,2235,2235(능말~신이문역),8501663,당너머,10,83,2018-04-03 12:31
2018-03-01,11110892,2235,2235(능말~신이문역),8501664,우디안아파트220동앞,"1,987",461,2018-04-03 12:31
2018-03-01,11110892,2235,2235(능말~신이문역),8501665,새솔초등학교입구,"3,691",125,2018-04-03 12:31
2018-03-01,11110892,2235,2235(능말~신이문역),8502060,우디안아파트114동앞,472,72,2018-04-03 12:31
2018-03-01,11110892,2235,2235(능말~신이문역),8501662,중랑경찰서후문,603,185,2018-04-03 12:31
2018-03-01,11110892,2235,2235(능말~신이문역),8501573,새우개마을,640,44,2018-04-03 12:31
2018-03-01,11110892,2235,2235(능말~신이문역),8002523,신내능마을,615,353,2018-04-03 12:31
2018-03-01,11110892,2235,2235(능말~신이문역),70871,신내교회.신내데시앙아파트,"1,609",648,2018-04-03 12:31
2018-03-01,11110892,2235,2235(능말~신이문역),11754,신내초등학교,"3,535","1,138",2018-04-03 12:31
2018-03-01,11110892,2235,2235(능말~신이문역),11748,능산지하차도,"2,756","1,258",2018-04-03 12:31
2018-03-01,11110892,2235,2235(능말~신이문역),11740,하나은행망우동지점,"6,714","2,255",2018-04-03 12:31
2018-03-01,11110892,2235,2235(능말~신이문역),9004315,망우지구대,"2,861","1,368",2018-04-03 12:31
2018-03-01,11110892,2235,2235(능말~신이문역),8501575,망우역,"2,862","2,168",2018-04-03 12:31
2018-03-01,11110892,2235,2235(능말~신이문역),72134,지하철7호선상봉역,"7,130","2,623",2018-04-03 12:31
2018-03-01,11110892,2235,2235(능말~신이문역),9002518,상봉1동주민센터,"1,672","1,300",2018-04-03 12:31
2018-03-01,11110892,2235,2235(능말~신이문역),9034806,신내쌍용아파트,914,"1,012",2018-04-03 12:31
2018-03-01,11110892,2235,2235(능말~신이문역),11564,이화연립경동제일교회앞,"1,944","2,407",2018-04-03 12:31
2018-03-01,11110892,2235,2235(능말~신이문역),11525,중흥초등학교,878,"3,493",2018-04-03 12:31
2018-03-01,11110892,2235,2235(능말~신이문역),13773,지하철7호선중화역2번출구,"1,312","6,725",2018-04-03 12:31
2018-03-01,11110892,2235,2235(능말~신이문역),11400,지하철7호선중화역3번출구,"5,729","4,259",2018-04-03 12:31
2018-03-01,11110892,2235,2235(능말~신이문역),72640,중화2동주민센터,"2,832","1,697",2018-04-03 12:31
2018-03-01,11110892,2235,2235(능말~신이문역),11218,이문동현대아파트앞,210,"3,333",2018-04-03 12:31
2018-03-01,11110892,2235,2235(능말~신이문역),31823,쌍용아파트,51,"4,939",2018-04-03 12:31
2018-03-01,11110892,2235,2235(능말~신이문역),15238,신이문역,"12,374","8,735",2018-04-03 12:31
2018-03-01,11110892,2235,2235(능말~신이문역),15239,쌍용아파트,"4,661",83,2018-04-03 12:31
2018-03-01,11110892,2235,2235(능말~신이문역),13759,이문동현대아파트,"3,263",659,2018-04-03 12:31
2018-03-01,11110892,2235,2235(능말~신이문역),11353,중화2동주민센터,"3,827","4,989",2018-04-03 12:31
2018-03-01,11110892,2235,2235(능말~신이문역),11420,지하철7호선중화역3번출구,"8,643","5,771",2018-04-03 12:31
2018-03-01,11110892,2235,2235(능말~신이문역),11453,지하철7호선중화역2번출구,"5,431","1,174",2018-04-03 12:31
2018-03-01,11110892,2235,2235(능말~신이문역),11527,중흥초등학교,"2,683","1,333",2018-04-03 12:31
